id,takip_tamamlama,takip_anket_tarihi,takip_calisma_durumu_son_4hafta,takip_calisma_durumu_20_saat,takip_sgk_kaydi,takip_calisma_saat_ort,takip_calisma_aylik_gelir_ort
65987033,1.0,31/01/2012,Yes,Yes,Yes,48.0,658.0
64431035,1.0,15/02/2012,Yes,Yes,Yes,40.0,1000.0
67826035,1.0,18/01/2012,No,,No,78.0,1500.0
65496016,1.0,24/01/2012,Yes,Yes,,,
64281019,1.0,06/02/2012,No,,,,
65043022,1.0,15/02/2012,No,,Yes,20.0,350.0
59026005,1.0,06/02/2012,Yes,Yes,Yes,30.0,700.0
64067034,1.0,17/02/2012,No,,,,
65461002,1.0,17/02/2012,Yes,No,Yes,50.0,700.0
64336010,1.0,24/02/2012,No,,Yes,45.0,99999.0
65240112,1.0,18/02/2012,No,,,,
64431041,1.0,13/02/2012,Yes,Yes,Yes,40.0,1200.0
65753048,1.0,24/02/2012,Yes,Yes,Yes,999.0,660.0
64353035,1.0,01/03/2012,No,,No,70.0,400.0
64273002,1.0,25/01/2012,Yes,Yes,Yes,48.0,650.0
65240022,1.0,31/01/2012,No,,,,
67799031,1.0,06/01/2012,No,,Yes,80.0,180.0
64295034,1.0,21/02/2012,No,,,,
65480005,1.0,24/01/2012,Yes,Yes,Yes,88.0,956.0
64346030,1.0,20/02/2012,No,,Yes,50.0,1000.0
64262023,1.0,27/01/2012,No,,,,
65753008,1.0,18/02/2012,Yes,Yes,Yes,60.0,670.0
67460011,1.0,02/02/2012,99.0,Yes,No,20.0,250.0
64357004,1.0,13/02/2012,Yes,No,Yes,48.0,600.0
64343017,1.0,20/02/2012,Yes,Yes,Yes,48.0,700.0
67032004,1.0,26/02/2012,Yes,Yes,Yes,48.0,660.0
65211018,1.0,23/01/2012,No,,Yes,48.0,700.0
65434037,1.0,02/02/2012,No,,,,
65434010,1.0,25/02/2012,Yes,No,,,
68097076,1.0,21/02/2012,No,,,,
65436029,1.0,13/02/2012,Yes,Yes,Yes,54.0,600.0
66922028,1.0,10/02/2012,Yes,No,Yes,60.0,425.0
65882031,1.0,18/01/2012,No,,,,
64354022,1.0,11/02/2012,Yes,Yes,Yes,48.0,1200.0
64068013,1.0,31/01/2012,No,,,,
65294007,1.0,27/01/2012,Yes,Yes,Yes,60.0,700.0
68405013,1.0,09/02/2012,No,,Yes,48.0,99999.0
66264008,1.0,15/02/2012,Yes,Yes,Yes,60.0,800.0
65988005,1.0,16/02/2012,No,,,,
64186032,1.0,20/01/2012,No,,No,48.0,600.0
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
65686006,1.0,10/02/2012,Yes,Yes,Yes,45.0,3000.0
64330033,1.0,27/02/2012,Yes,Yes,No,60.0,600.0
65984005,1.0,01/02/2012,Yes,No,No,60.0,500.0
63066046,1.0,19/02/2012,No,,,,
64264021,1.0,20/01/2012,Yes,Yes,Yes,48.0,750.0
68444034,1.0,09/01/2012,No,,Yes,48.0,99999.0
67843025,1.0,23/01/2012,Yes,Yes,No,20.0,400.0
68302038,1.0,10/02/2012,No,,,,
61177030,1.0,17/01/2012,Yes,Yes,Yes,60.0,810.0
64298017,1.0,18/01/2012,No,,Yes,72.0,525.0
64186047,1.0,15/02/2012,No,,No,60.0,1300.0
68386005,1.0,11/01/2012,No,,,,
59026020,1.0,14/02/2012,Yes,Yes,Yes,48.0,700.0
67843039,1.0,15/02/2012,Yes,Yes,Yes,48.0,1200.0
67843016,1.0,03/02/2012,Yes,Yes,Yes,45.0,1000.0
66264004,1.0,15/02/2012,Yes,Yes,Yes,40.0,1800.0
68158077,1.0,24/02/2012,Yes,No,Yes,66.0,700.0
65436013,1.0,15/02/2012,No,,,,
64260028,1.0,28/01/2012,No,,,,
64330021,1.0,06/02/2012,No,,,,
67573026,1.0,21/01/2012,Yes,Yes,No,70.0,500.0
68304060,1.0,19/01/2012,Yes,Yes,Yes,58.0,680.0
64344011,1.0,04/02/2012,Yes,Yes,Yes,60.0,1000.0
65480030,1.0,24/01/2012,Yes,Yes,Yes,48.0,700.0
68444003,1.0,11/01/2012,No,,No,60.0,1000.0
65480026,1.0,22/01/2012,Yes,Yes,Yes,45.0,700.0
60929018,1.0,06/01/2012,Yes,No,No,65.0,520.0
65686037,1.0,25/02/2012,Yes,Yes,Yes,48.0,600.0
60983021,1.0,04/02/2012,Yes,Yes,Yes,45.0,1200.0
59026009,1.0,25/01/2012,No,,Yes,48.0,650.0
64338016,1.0,23/02/2012,No,,Yes,45.0,590.0
64338026,1.0,06/02/2012,No,,Yes,60.0,99999.0
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
63066008,1.0,15/02/2012,No,,,,
62617020,1.0,16/02/2012,No,,No,60.0,750.0
64330036,1.0,06/02/2012,No,,No,91.0,700.0
65240090,1.0,31/01/2012,No,,Yes,50.0,400.0
68097014,1.0,13/02/2012,Yes,Yes,No,48.0,1500.0
64244010,1.0,15/02/2012,No,,No,60.0,700.0
67034060,1.0,07/02/2012,No,,Yes,90.0,800.0
67032049,1.0,03/02/2012,No,,No,45.0,300.0
60983030,1.0,07/01/2012,Yes,Yes,Yes,50.0,1000.0
65493047,1.0,31/01/2012,No,,Yes,45.0,860.0
65882033,1.0,10/02/2012,Yes,Yes,Yes,55.0,650.0
64282004,1.0,13/01/2012,No,,,,
64336009,1.0,08/02/2012,No,,No,60.0,60.0
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
64067048,1.0,14/02/2012,No,,,,
64352018,1.0,23/01/2012,Yes,Yes,Yes,60.0,1000.0
67577031,1.0,02/01/2012,No,,No,45.0,99999.0
64431052,1.0,15/02/2012,No,,No,36.0,1000.0
68233002,1.0,01/02/2012,Yes,Yes,Yes,50.0,600.0
64295029,1.0,19/01/2012,Yes,Yes,Yes,65.0,700.0
67573003,1.0,19/01/2012,Yes,Yes,,,
64209035,1.0,21/02/2012,No,,No,40.0,1200.0
64263019,1.0,03/02/2012,No,,,,
65434032,1.0,15/02/2012,No,,No,48.0,600.0
64343029,1.0,08/02/2012,Yes,No,Yes,45.0,760.0
68304052,1.0,05/02/2012,Yes,Yes,Yes,48.0,660.0
68357039,1.0,18/01/2012,No,,No,72.0,650.0
64297003,1.0,22/01/2012,No,,No,56.0,1000.0
65358068,1.0,28/01/2012,No,,Yes,9.0,400.0
66451031,1.0,24/01/2012,Yes,Yes,Yes,48.0,660.0
67805017,1.0,09/02/2012,Yes,No,Yes,40.0,930.0
66891040,1.0,02/02/2012,No,,Yes,60.0,800.0
64373033,1.0,15/02/2012,No,,Yes,48.0,1500.0
64343021,1.0,20/02/2012,Yes,No,99.0,40.0,700.0
64264018,1.0,15/02/2012,No,,No,8.0,200.0
66922042,1.0,22/02/2012,No,,No,70.0,99999.0
64282028,1.0,08/02/2012,No,,Yes,66.0,550.0
65753045,1.0,24/02/2012,Yes,Yes,Yes,45.0,867.0
67460049,1.0,27/12/2011,No,,Yes,45.0,630.0
64297002,1.0,20/01/2012,No,,Yes,72.0,1200.0
64186044,1.0,08/02/2012,Yes,Yes,No,45.0,800.0
65043023,1.0,13/02/2012,Yes,Yes,Yes,40.0,1000.0
66922008,1.0,01/03/2012,No,,Yes,54.0,800.0
65358067,1.0,28/01/2012,No,,,,
65240077,1.0,20/02/2012,No,,,,
65358098,1.0,27/01/2012,No,,,,
67683037,1.0,04/02/2012,No,,Yes,42.0,500.0
68304081,1.0,06/02/2012,No,,No,66.0,700.0
67845032,1.0,07/01/2012,Yes,No,,,
64347009,1.0,18/02/2012,Yes,Yes,Yes,50.0,900.0
64431010,1.0,09/02/2012,No,,,,
64336046,1.0,17/02/2012,No,,,,
65211031,1.0,25/01/2012,No,,Yes,45.0,650.0
67845024,1.0,27/02/2012,No,,,,
65883007,1.0,17/02/2012,No,,,,
65493016,1.0,12/02/2012,Yes,No,No,72.0,700.0
64354027,1.0,16/02/2012,No,,No,50.0,500.0
65459025,1.0,25/01/2012,No,,,,
68158036,1.0,24/02/2012,Yes,Yes,Yes,59.0,700.0
65496013,1.0,25/01/2012,Yes,Yes,Yes,48.0,1500.0
67683038,1.0,21/01/2012,Yes,Yes,No,45.0,99999.0
68233005,1.0,01/02/2012,Yes,Yes,Yes,40.0,1500.0
67034069,1.0,27/02/2012,Yes,Yes,Yes,54.0,750.0
65434025,1.0,08/02/2012,Yes,Yes,Yes,60.0,900.0
64352039,1.0,19/02/2012,Yes,Yes,Yes,72.0,700.0
64244001,1.0,13/01/2012,No,,Yes,54.0,700.0
67683050,1.0,20/01/2012,Yes,Yes,Yes,42.0,1000.0
68444004,1.0,09/01/2012,Yes,No,,,
65987006,1.0,16/02/2012,No,,,,
65493020,1.0,22/01/2012,Yes,Yes,Yes,40.0,750.0
65461029,1.0,25/01/2012,Yes,Yes,Yes,45.0,750.0
68304031,1.0,02/02/2012,No,,No,54.0,350.0
65358156,1.0,01/02/2012,No,,,,
65232007,1.0,02/02/2012,Yes,No,No,54.0,190.0
68444047,1.0,12/01/2012,Yes,Yes,Yes,48.0,690.0
65240118,1.0,09/01/2012,Yes,Yes,Yes,60.0,850.0
67683002,1.0,07/01/2012,No,,No,50.0,660.0
67577047,1.0,19/01/2012,No,,Yes,60.0,99999.0
64263050,1.0,14/02/2012,No,,Yes,40.0,400.0
68444033,1.0,03/02/2012,Yes,Yes,Yes,45.0,1000.0
65984060,1.0,12/02/2012,No,,,,
66837042,1.0,17/01/2012,No,,Yes,54.0,700.0
66809049,1.0,01/02/2012,Yes,Yes,Yes,63.0,670.0
64358002,1.0,24/02/2012,No,,,,
65883020,1.0,31/01/2012,Yes,Yes,Yes,999.0,99999.0
64357090,1.0,26/01/2012,Yes,Yes,Yes,30.0,850.0
64186026,1.0,18/01/2012,No,,Yes,84.0,1000.0
64357066,1.0,15/02/2012,No,,,,
67577036,1.0,03/02/2012,Yes,No,,,
64357061,1.0,15/02/2012,No,,No,72.0,1000.0
68386019,1.0,11/02/2012,No,,No,56.0,0.0
64337043,1.0,30/01/2012,No,,,,
67034080,1.0,01/03/2012,No,,Yes,28.0,750.0
68158018,1.0,19/02/2012,No,,No,999.0,400.0
68158007,1.0,17/02/2012,No,,Yes,66.0,630.0
67786025,1.0,17/01/2012,No,,,,
67577041,1.0,17/02/2012,Yes,Yes,Yes,54.0,650.0
67032028,1.0,29/02/2012,Yes,Yes,Yes,54.0,99999.0
67700017,1.0,16/01/2012,Yes,Yes,Yes,60.0,1000.0
65476031,1.0,25/02/2012,No,,,,
64352030,1.0,21/02/2012,No,,No,45.0,700.0
65687012,1.0,14/01/2012,No,,No,40.0,600.0
65883027,1.0,19/01/2012,No,,,,
64336013,1.0,21/02/2012,Yes,Yes,No,40.0,600.0
66837033,1.0,30/01/2012,Yes,Yes,Yes,54.0,700.0
64336001,1.0,07/02/2012,No,,,,
64295038,1.0,19/02/2012,Yes,Yes,,,
67579016,1.0,30/12/2011,Yes,No,No,70.0,750.0
64357049,1.0,26/01/2012,Yes,Yes,No,36.0,600.0
64297033,1.0,06/02/2012,No,,,,
66451048,1.0,24/01/2012,No,,,,
67289009,1.0,20/02/2012,Yes,Yes,Yes,50.0,850.0
65883032,1.0,17/01/2012,No,,Yes,40.0,1300.0
68449047,1.0,06/02/2012,No,,No,55.0,700.0
64247016,1.0,01/02/2012,Yes,Yes,Yes,50.0,750.0
68402011,1.0,14/01/2012,Yes,Yes,Yes,72.0,650.0
65294005,1.0,08/02/2012,Yes,Yes,Yes,50.0,900.0
65179027,1.0,22/02/2012,Yes,Yes,Yes,50.0,800.0
65480017,1.0,24/01/2012,Yes,No,Yes,60.0,700.0
64186017,1.0,30/12/2011,No,,Yes,65.0,1400.0
67460041,1.0,21/01/2012,No,,Yes,65.0,300.0
65986004,1.0,06/02/2012,No,,Yes,40.0,1000.0
68158019,1.0,14/01/2012,No,,No,35.0,1000.0
64296046,1.0,26/01/2012,Yes,Yes,Yes,48.0,1000.0
67826020,1.0,08/02/2012,No,,,,
66382038,1.0,25/01/2012,No,,No,5.0,600.0
68304088,1.0,04/02/2012,No,,No,60.0,400.0
65686004,1.0,01/03/2012,No,,,,
61177033,1.0,16/01/2012,Yes,Yes,Yes,45.0,650.0
68444014,1.0,18/01/2012,Yes,Yes,No,60.0,850.0
64248010,1.0,02/03/2012,No,,,,
65043009,1.0,14/02/2012,No,,Yes,50.0,1000.0
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
65753034,1.0,24/01/2012,Yes,Yes,Yes,48.0,701.0
64273001,1.0,20/01/2012,No,,Yes,72.0,500.0
64338020,1.0,16/02/2012,Yes,Yes,Yes,60.0,870.0
67460016,1.0,13/01/2012,No,,,,
65493040,1.0,31/01/2012,No,,,,
64353038,1.0,31/01/2012,Yes,Yes,Yes,45.0,660.0
64354025,1.0,23/01/2012,Yes,Yes,Yes,60.0,1000.0
65749001,1.0,23/02/2012,No,,No,40.0,700.0
65882011,1.0,14/02/2012,No,,,,
60984023,1.0,17/02/2012,Yes,Yes,Yes,60.0,2000.0
66451023,1.0,22/02/2012,No,,,,
64282013,1.0,06/02/2012,No,,No,60.0,700.0
65240111,1.0,28/01/2012,Yes,Yes,No,20.0,600.0
64283039,1.0,20/02/2012,No,,Yes,60.0,650.0
64283035,1.0,16/02/2012,Yes,Yes,Yes,60.0,700.0
64361008,1.0,01/03/2012,Yes,Yes,No,40.0,370.0
65294022,1.0,25/01/2012,Yes,Yes,Yes,40.0,870.0
65481013,1.0,24/01/2012,Yes,Yes,Yes,55.0,700.0
65211019,1.0,06/02/2012,No,,,,
65749023,1.0,22/02/2012,Yes,Yes,Yes,48.0,700.0
64354014,1.0,14/02/2012,Yes,Yes,No,70.0,300.0
64281030,1.0,15/02/2012,No,,Yes,48.0,400.0
67683003,1.0,20/02/2012,No,,,,
68119024,1.0,23/01/2012,Yes,Yes,Yes,66.0,650.0
68402001,1.0,11/01/2012,No,,Yes,50.0,650.0
65497023,1.0,24/01/2012,Yes,Yes,,,
65358048,1.0,02/02/2012,No,,,,
67034072,1.0,25/02/2012,Yes,Yes,Yes,30.0,800.0
65753049,1.0,28/02/2012,Yes,Yes,Yes,48.0,1000.0
64345012,1.0,22/02/2012,No,,Yes,50.0,700.0
64209009,1.0,27/02/2012,No,,No,54.0,600.0
65461009,1.0,02/03/2012,Yes,Yes,Yes,60.0,1500.0
68302021,1.0,23/01/2012,No,,,,
65232012,1.0,02/02/2012,No,,No,60.0,400.0
68357005,1.0,19/01/2012,No,,No,56.0,400.0
66891001,1.0,08/02/2012,Yes,No,Yes,40.0,890.0
67032029,1.0,02/03/2012,Yes,Yes,Yes,48.0,1000.0
64068015,1.0,25/01/2012,No,,,,
64346039,1.0,24/02/2012,Yes,Yes,Yes,40.0,750.0
64344016,1.0,07/02/2012,No,,No,45.0,700.0
64329010,1.0,30/01/2012,No,,Yes,60.0,850.0
66922033,1.0,20/02/2012,No,,Yes,54.0,1000.0
66891020,1.0,17/02/2012,Yes,Yes,Yes,60.0,800.0
65474024,1.0,03/02/2012,Yes,Yes,Yes,66.0,700.0
65497019,1.0,22/01/2012,Yes,No,Yes,30.0,600.0
65240059,1.0,28/01/2012,Yes,Yes,Yes,90.0,1000.0
59026030,1.0,13/02/2012,No,,,,
68097054,1.0,29/02/2012,Yes,Yes,Yes,50.0,1000.0
64295011,1.0,22/01/2012,Yes,Yes,Yes,45.0,700.0
66542025,1.0,31/01/2012,Yes,Yes,Yes,54.0,700.0
65358149,1.0,28/01/2012,No,,,,
67799050,1.0,23/01/2012,No,,No,25.0,400.0
68302032,1.0,12/02/2012,No,,No,60.0,630.0
64282003,1.0,16/01/2012,No,,No,72.0,700.0
67034054,1.0,10/02/2012,Yes,Yes,Yes,66.0,850.0
67843042,1.0,17/01/2012,No,,Yes,40.0,1500.0
64298028,1.0,06/02/2012,No,,No,70.0,700.0
64358020,1.0,16/01/2012,Yes,Yes,Yes,12.0,600.0
67803027,1.0,28/01/2012,Yes,No,No,72.0,800.0
64295044,1.0,20/01/2012,No,,No,72.0,800.0
67573005,1.0,08/01/2012,No,,,,
65240117,1.0,21/02/2012,Yes,No,No,48.0,350.0
60983004,1.0,22/02/2012,Yes,Yes,Yes,40.0,3000.0
68096037,1.0,09/02/2012,Yes,Yes,Yes,65.0,900.0
65984008,1.0,17/01/2012,No,,,,
68402028,1.0,14/01/2012,Yes,Yes,Yes,60.0,668.0
65496014,1.0,22/01/2012,Yes,Yes,Yes,55.0,660.0
63066011,1.0,30/12/2011,No,,No,55.0,900.0
66922076,1.0,02/03/2012,Yes,Yes,Yes,45.0,1100.0
65481015,1.0,22/01/2012,No,,Yes,50.0,1200.0
66451006,1.0,10/02/2012,Yes,Yes,Yes,28.0,1000.0
65986016,1.0,02/02/2012,No,,No,60.0,700.0
65293034,1.0,10/02/2012,Yes,Yes,No,60.0,400.0
64282026,1.0,22/02/2012,No,,,,
65686040,1.0,25/02/2012,No,,Yes,40.0,600.0
64431031,1.0,20/01/2012,No,,Yes,48.0,650.0
68233040,1.0,15/01/2012,No,,,,
66303013,1.0,17/02/2012,Yes,Yes,No,40.0,1000.0
68386014,1.0,06/02/2012,No,,No,72.0,99999.0
64337015,1.0,20/02/2012,Yes,Yes,Yes,60.0,650.0
64344041,1.0,09/02/2012,No,,Yes,48.0,700.0
68119019,1.0,25/01/2012,Yes,Yes,Yes,55.0,700.0
64260011,1.0,24/02/2012,No,,,,
60409024,1.0,06/02/2012,No,,Yes,55.0,650.0
67032050,1.0,07/02/2012,Yes,Yes,Yes,40.0,1200.0
65480006,1.0,08/02/2012,Yes,Yes,Yes,40.0,700.0
61177031,1.0,09/02/2012,No,,Yes,45.0,400.0
64281030,1.0,15/02/2012,No,,Yes,48.0,400.0
67826010,1.0,18/02/2012,99.0,Yes,Yes,72.0,700.0
68302052,1.0,11/02/2012,Yes,Yes,Yes,45.0,2100.0
65240066,1.0,03/02/2012,No,,No,80.0,700.0
68119025,1.0,28/01/2012,Yes,Yes,Yes,60.0,700.0
68097016,1.0,06/02/2012,No,,,,
66382009,1.0,29/02/2012,Yes,Yes,No,999.0,700.0
64296021,1.0,02/02/2012,Yes,Yes,Yes,48.0,950.0
65686017,1.0,25/02/2012,Yes,Yes,Yes,45.0,900.0
66809042,1.0,01/02/2012,No,,No,20.0,770.0
66303002,1.0,16/02/2012,Yes,Yes,Yes,48.0,830.0
64353019,1.0,06/02/2012,No,,Yes,60.0,600.0
64298024,1.0,17/01/2012,Yes,Yes,Yes,45.0,650.0
60983026,1.0,14/01/2012,No,,Yes,50.0,1500.0
64353008,1.0,16/02/2012,Yes,Yes,Yes,24.0,700.0
64283002,1.0,30/01/2012,No,,Yes,60.0,600.0
68233036,1.0,27/02/2012,Yes,Yes,Yes,54.0,700.0
64298014,1.0,05/02/2012,No,,Yes,72.0,570.0
68097038,1.0,01/03/2012,Yes,Yes,Yes,55.0,900.0
68233032,1.0,21/02/2012,Yes,Yes,Yes,60.0,700.0
68119023,1.0,25/01/2012,No,,Yes,60.0,570.0
68357010,1.0,22/01/2012,Yes,No,Yes,60.0,550.0
67683010,1.0,23/01/2012,No,,No,40.0,99999.0
65042041,1.0,31/01/2012,Yes,Yes,Yes,48.0,800.0
68386049,1.0,11/01/2012,No,,Yes,48.0,650.0
64361009,1.0,28/02/2012,No,,No,60.0,99999.0
64295010,1.0,16/01/2012,Yes,No,Yes,60.0,650.0
66542012,1.0,31/01/2012,Yes,Yes,No,50.0,99999.0
64346025,1.0,19/02/2012,Yes,Yes,Yes,57.0,1100.0
67032018,1.0,15/02/2012,Yes,Yes,,,
67700039,1.0,06/01/2012,No,,Yes,45.0,530.0
68304019,1.0,01/02/2012,No,,,,
67842034,1.0,06/02/2012,Yes,Yes,Yes,45.0,700.0
66451037,1.0,25/02/2012,No,,No,40.0,300.0
68097052,1.0,24/02/2012,No,,Yes,48.0,900.0
65436011,1.0,17/02/2012,Yes,Yes,No,999.0,650.0
68302029,1.0,10/02/2012,No,,,,
64298045,1.0,27/02/2012,Yes,Yes,Yes,48.0,1500.0
65293003,1.0,27/01/2012,No,,No,70.0,600.0
64356012,1.0,15/02/2012,No,,No,80.0,400.0
65686001,1.0,16/02/2012,No,,,,
65240028,1.0,03/02/2012,No,,No,60.0,400.0
68304075,1.0,03/02/2012,No,,No,72.0,1000.0
67573014,1.0,30/12/2011,No,,No,63.0,250.0
64248023,1.0,11/02/2012,Yes,Yes,Yes,32.0,1000.0
65687038,1.0,10/02/2012,No,,,,
64174033,1.0,14/02/2012,No,,No,60.0,600.0
64282037,1.0,22/02/2012,No,,Yes,72.0,600.0
65986024,1.0,23/01/2012,Yes,Yes,Yes,45.0,800.0
65476034,1.0,22/01/2012,Yes,Yes,Yes,60.0,750.0
65358059,1.0,23/02/2012,No,,,,
68158049,1.0,22/02/2012,No,,,,
65358069,1.0,29/02/2012,No,,Yes,48.0,700.0
67034011,1.0,18/01/2012,No,,Yes,12.0,500.0
64247008,1.0,23/02/2012,No,,,,
67700029,1.0,25/01/2012,Yes,Yes,Yes,40.0,1600.0
67703013,1.0,16/02/2012,Yes,Yes,Yes,54.0,750.0
68158032,1.0,24/02/2012,Yes,Yes,,,
64262003,1.0,13/02/2012,No,,Yes,45.0,1500.0
67289065,1.0,14/01/2012,Yes,Yes,Yes,54.0,1000.0
67289066,1.0,26/01/2012,Yes,Yes,Yes,40.0,1500.0
64347019,1.0,12/02/2012,Yes,Yes,Yes,70.0,750.0
65461010,1.0,24/01/2012,No,,Yes,98.0,700.0
68357019,1.0,13/01/2012,Yes,Yes,Yes,48.0,900.0
64373010,1.0,15/02/2012,Yes,Yes,Yes,60.0,1000.0
68302057,1.0,07/02/2012,No,,,,
68405049,1.0,11/02/2012,No,,Yes,60.0,850.0
67289042,1.0,22/02/2012,Yes,Yes,Yes,72.0,900.0
64346017,1.0,20/02/2012,No,,Yes,50.0,750.0
64357098,1.0,27/01/2012,No,,Yes,48.0,500.0
64068020,1.0,25/01/2012,No,,,,
68386022,1.0,06/02/2012,No,,Yes,48.0,560.0
64352037,1.0,23/02/2012,Yes,Yes,No,999.0,99999.0
64336032,1.0,20/02/2012,No,,No,48.0,350.0
67803005,1.0,05/02/2012,Yes,Yes,No,60.0,900.0
68232014,1.0,18/02/2012,No,,Yes,78.0,900.0
68301002,1.0,21/02/2012,No,,No,48.0,600.0
64336017,1.0,13/01/2012,No,,Yes,30.0,99999.0
67845050,1.0,15/02/2012,Yes,Yes,,,
67845045,1.0,11/01/2012,No,,No,65.0,500.0
65476026,1.0,18/02/2012,Yes,Yes,Yes,45.0,800.0
68449003,1.0,09/02/2012,No,,No,55.0,600.0
65358088,1.0,25/02/2012,No,,No,70.0,300.0
66303025,1.0,17/02/2012,No,,No,25.0,350.0
64344029,1.0,20/02/2012,No,,Yes,78.0,1000.0
65476004,1.0,22/01/2012,Yes,Yes,Yes,45.0,1500.0
67577039,1.0,04/02/2012,Yes,Yes,Yes,50.0,850.0
66086028,1.0,07/02/2012,Yes,Yes,Yes,48.0,660.0
68386016,1.0,13/01/2012,Yes,Yes,Yes,72.0,600.0
64244023,1.0,11/01/2012,Yes,Yes,,,
64263027,1.0,27/01/2012,No,,,,
67803015,1.0,06/02/2012,No,,No,82.0,900.0
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
65294031,1.0,02/02/2012,Yes,Yes,Yes,72.0,659.0
68232001,1.0,15/01/2012,Yes,No,No,60.0,1000.0
64262045,1.0,13/02/2012,No,,,,
64352029,1.0,17/01/2012,No,,,,
60984024,1.0,06/01/2012,Yes,Yes,Yes,60.0,800.0
68096031,1.0,24/01/2012,No,,Yes,54.0,1000.0
64296049,1.0,06/02/2012,No,,,,
64356009,1.0,11/02/2012,No,,No,48.0,99999.0
68444022,1.0,11/01/2012,Yes,Yes,Yes,40.0,1400.0
68304061,1.0,04/02/2012,No,,Yes,78.0,500.0
68233043,1.0,17/01/2012,No,,No,45.0,250.0
65211028,1.0,25/01/2012,Yes,Yes,Yes,50.0,550.0
68405044,1.0,13/02/2012,No,,Yes,48.0,99999.0
64262041,1.0,09/02/2012,No,,,,
68097040,1.0,12/01/2012,Yes,Yes,Yes,50.0,810.0
68386011,1.0,18/02/2012,No,,Yes,60.0,810.0
64345010,1.0,09/02/2012,No,,Yes,60.0,700.0
68233009,1.0,24/02/2012,No,,,,
68097068,1.0,14/01/2012,Yes,Yes,Yes,40.0,1200.0
67845017,1.0,04/02/2012,No,,No,70.0,300.0
65459007,1.0,25/01/2012,No,,No,60.0,600.0
64248030,1.0,20/01/2012,No,,Yes,60.0,650.0
64283034,1.0,16/02/2012,Yes,Yes,Yes,60.0,700.0
66542026,1.0,20/01/2012,Yes,Yes,No,48.0,99999.0
65496010,1.0,02/02/2012,No,,No,30.0,99999.0
68119012,1.0,09/02/2012,Yes,Yes,Yes,40.0,750.0
67683032,1.0,11/01/2012,Yes,No,No,20.0,200.0
65461003,1.0,25/01/2012,Yes,Yes,,,
65749020,1.0,22/01/2012,Yes,Yes,Yes,50.0,800.0
67842030,1.0,04/01/2012,Yes,Yes,Yes,72.0,700.0
65293017,1.0,30/01/2012,No,,No,60.0,550.0
60929026,1.0,11/01/2012,Yes,Yes,Yes,22.0,1100.0
65436030,1.0,15/02/2012,No,,,,
65240056,1.0,31/01/2012,No,,,,
67289012,1.0,16/02/2012,99.0,Yes,Yes,45.0,850.0
65358117,1.0,25/02/2012,No,,,,
65293024,1.0,24/01/2012,Yes,Yes,No,20.0,350.0
63066031,1.0,03/01/2012,Yes,Yes,Yes,45.0,1750.0
68386017,1.0,20/01/2012,No,,,,
66809044,1.0,01/02/2012,No,,,,
67032026,1.0,21/02/2012,No,,,,
64209004,1.0,24/02/2012,No,,No,60.0,900.0
66542027,1.0,22/01/2012,No,,Yes,54.0,590.0
64336040,1.0,13/01/2012,No,,Yes,90.0,500.0
66837040,1.0,16/01/2012,No,,Yes,48.0,580.0
66382019,1.0,02/02/2012,No,,No,63.0,650.0
67579015,1.0,21/01/2012,Yes,Yes,Yes,65.0,700.0
65358125,1.0,27/02/2012,No,,Yes,999.0,200.0
64281033,1.0,28/02/2012,Yes,Yes,No,48.0,99999.0
65984025,1.0,16/01/2012,No,,No,60.0,700.0
64356005,1.0,08/02/2012,No,,No,60.0,700.0
64356040,1.0,24/02/2012,Yes,Yes,Yes,60.0,900.0
65988033,1.0,16/02/2012,No,,,,
65984085,1.0,17/01/2012,No,,,,
65358165,1.0,23/02/2012,No,,No,72.0,500.0
65481029,1.0,24/01/2012,Yes,Yes,Yes,48.0,1800.0
68097033,1.0,24/02/2012,No,,Yes,50.0,650.0
65358143,1.0,28/01/2012,No,,,,
65753035,1.0,10/02/2012,No,,,,
68304071,1.0,09/02/2012,Yes,Yes,Yes,48.0,700.0
64352008,1.0,24/01/2012,No,,,,
67786036,1.0,14/01/2012,No,,Yes,66.0,900.0
68402022,1.0,11/01/2012,No,,No,72.0,650.0
63066034,1.0,04/01/2012,Yes,No,No,60.0,600.0
66086041,1.0,10/02/2012,No,,No,60.0,900.0
64067033,1.0,08/02/2012,No,,,,
67700036,1.0,17/02/2012,Yes,Yes,Yes,60.0,800.0
65211005,1.0,06/02/2012,Yes,Yes,Yes,50.0,950.0
62617011,1.0,29/02/2012,99.0,Yes,No,60.0,775.0
64347018,1.0,28/02/2012,Yes,Yes,Yes,40.0,1400.0
64273025,1.0,09/02/2012,No,,No,60.0,650.0
68402030,1.0,13/01/2012,No,,Yes,48.0,300.0
65358006,1.0,04/02/2012,No,,,,
65211015,1.0,30/01/2012,No,,Yes,54.0,380.0
64244021,1.0,12/01/2012,No,,No,48.0,480.0
61177021,1.0,16/01/2012,Yes,Yes,Yes,50.0,700.0
67407013,1.0,15/02/2012,Yes,Yes,Yes,7.0,500.0
64296022,1.0,11/02/2012,No,,No,65.0,300.0
