id,grup,kurs_kodu,baseline_anket_tarihi,cinsiyet,dogum_yili,baseline_calisma_durumu_son_4hafta,baseline_calisma_durumu_20_saat,baseline_sgk_kaydi,baseline_calisma_saat_ort,baseline_calisma_aylik_gelir_ort,takip_tamamlama,takip_anket_tarihi,takip_calisma_durumu_son_4hafta,takip_calisma_durumu_20_saat,takip_sgk_kaydi,takip_calisma_saat_ort,takip_calisma_aylik_gelir_ort,kurs_yeni_yetenekler_ogretti,kurs_mevcut_yeteneklerimi_sertifikaladi,kurs_is_bulma_stratejileri_ogretti,kursu_kim_verdi,sgk_ocak_2012,sgk_agu_2013,sgk_agu_2013_gelir,kurs_tamamlama_durumu,kursa_katilim_gun_sayisi,CP_c12,CP_c13
65883029,1,65883,2010-10-22,Female,1982,No,,Yes,72.0,400.0,1.0,16/01/2012,Yes,Yes,Yes,40.0,850.0,course did this,course did this,course did this,ISKUR,1.0,0.0,0.0,Yes,24.0,,
60929028,1,60929,2010-10-04,Male,1990,No,,,,,1.0,04/01/2012,Yes,No,Yes,65.0,1200.0,,,,,1.0,1.0,1186.8,No,,,
64248016,2,64248,2010-11-27,Female,1985,No,,Yes,60.0,500.0,1.0,12/01/2012,No,,Yes,20.0,500.0,course did this,course did this,course did this,Private training company/college,0.0,1.0,655.47,,,,
67032045,1,67032,2010-11-11,Female,1988,No,,,,,1.0,02/03/2012,Yes,Yes,Yes,66.0,850.0,course did this,course did this,course did not do this,ISKUR,0.0,1.0,1645.59,Yes,50.0,,
65294035,1,65294,2010-10-18,Male,1986,No,,Yes,60.0,650.0,1.0,25/01/2012,No,,Yes,55.0,750.0,course did this,course did this,course did this,ISKUR,0.0,1.0,2350.0,Yes,33.0,,
64336033,1,64336,2010-10-01,Female,1979,No,,,,,1.0,06/02/2012,No,,,,,course did not do this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,31.0,,
66086033,1,66086,2010-09-29,Female,1992,No,,Yes,32.0,450.0,1.0,03/02/2012,No,,,,,course did this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,101.0,,
68304041,2,68304,2010-12-08,Female,1974,No,,,,,1.0,07/02/2012,No,,No,48.0,250.0,,,,,0.0,0.0,0.0,,,,
67803012,2,67803,2010-11-04,Female,1986,Yes,Yes,Yes,48.0,545.0,1.0,23/01/2012,No,,,,,,,,,1.0,1.0,1133.27,,,,
67573015,2,67573,2010-12-04,Female,1971,No,,,,,1.0,05/01/2012,No,,Yes,60.0,650.0,,,,,0.0,0.0,0.0,,,,
65987008,2,65987,2010-10-27,Female,1982,No,,Yes,40.0,1100.0,1.0,03/02/2012,No,,Yes,40.0,1000.0,,,,,1.0,0.0,0.0,,,,
64248029,1,64248,2010-10-28,Female,1987,No,,Yes,50.0,600.0,1.0,20/02/2012,Yes,No,No,10.0,300.0,course did not do this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,31.0,,
64343036,1,64343,2010-10-06,Female,1969,Yes,No,,,,1.0,24/02/2012,Yes,No,,,,,,,,1.0,1.0,1804.43,No,17.0,,
67845036,1,67845,2010-12-07,Female,1983,No,,Yes,56.0,900.0,1.0,08/02/2012,No,,Yes,55.0,1000.0,course did not do this,course did this,course did not do this,ISKUR,0.0,1.0,167.85,Yes,56.0,,
64260007,2,64260,2010-11-10,Female,1972,No,,,,,1.0,27/01/2012,No,,,,,course did this,course did this,course did this,"Government (MoNE, Universities)",0.0,1.0,408.6,,,,
65358099,2,65358,2010-10-12,Female,1971,No,,,,,1.0,01/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
67845047,1,67845,2010-12-07,Female,1987,No,,,,,1.0,09/02/2012,No,,,,,course did this,course did this,course did this,ISKUR,1.0,0.0,0.0,Yes,57.0,,
67683019,2,67683,2010-12-11,Female,1970,No,,No,120.0,750.0,1.0,05/01/2012,Yes,Yes,Yes,50.0,800.0,,,,,1.0,1.0,1374.83,,,,
68233006,2,68233,2010-11-30,Female,1985,No,,,,,1.0,21/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
68386023,2,68386,2010-12-30,Male,1987,Yes,Yes,Yes,72.0,900.0,1.0,04/02/2012,Yes,Yes,No,70.0,950.0,,,,,1.0,0.0,0.0,,,,
64209041,1,64209,2010-10-21,Female,1990,No,,No,90.0,400.0,1.0,24/02/2012,No,,,,,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,94.0,,
64357009,2,64357,2010-11-03,Female,1989,No,,No,15.0,400.0,1.0,06/02/2012,No,,,,,,,,,0.0,1.0,172.8,,,,
64067006,2,64067,2010-10-15,Female,1975,No,,,,,1.0,14/02/2012,No,,No,35.0,650.0,,,,,0.0,0.0,0.0,,,,
64273009,2,64273,2010-10-15,Male,1988,No,,Yes,20.0,270.0,1.0,01/02/2012,No,,,,,,,,,0.0,1.0,447.89,,,,
65179005,2,65179,2010-09-23,Male,1985,Yes,No,Yes,60.0,600.0,1.0,02/02/2012,No,,Yes,48.0,650.0,,,,,1.0,0.0,0.0,,,,
64353017,2,64353,2010-10-06,Male,1987,No,,Yes,40.0,500.0,1.0,08/02/2012,No,,,,,,,,,0.0,1.0,1654.14,,,,
65749003,2,65749,2010-09-24,Female,1985,No,,Yes,55.0,850.0,1.0,21/02/2012,No,,Yes,45.0,1100.0,,,,,0.0,1.0,2883.01,,,,
68097027,2,68097,2010-12-25,Female,1984,No,,Yes,60.0,700.0,1.0,26/01/2012,Yes,Yes,Yes,45.0,1000.0,,,,,1.0,1.0,1296.11,,,,
67032063,1,67032,2010-11-05,Male,1991,Yes,No,,,,1.0,01/03/2012,No,,Yes,48.0,750.0,course did not do this,course did this,course did not do this,ISKUR,0.0,1.0,1494.16,Yes,47.0,,
68449006,2,68449,2011-01-06,Female,1987,No,,Yes,72.0,630.0,1.0,15/02/2012,Yes,Yes,Yes,48.0,750.0,,,,,0.0,1.0,1411.89,,,,
65358021,2,65358,2010-10-12,Female,1971,No,,,,,1.0,23/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
67289079,1,67289,2011-01-05,Female,1986,Yes,Yes,Yes,54.0,650.0,1.0,02/03/2012,Yes,Yes,Yes,60.0,1000.0,,,,,0.0,1.0,1350.0,No,2.0,,
65749035,1,65749,2010-09-24,Female,1980,No,,Yes,40.0,550.0,1.0,01/02/2012,Yes,Yes,Yes,40.0,1000.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1297.1,Yes,127.0,,
65043028,1,65043,2010-11-29,Female,1991,No,,,,,1.0,24/02/2012,No,,,,,course did this,course did this,course did this,ISKUR,0.0,1.0,34.05,Yes,36.0,,
64345001,2,64345,2010-12-15,Male,1981,No,,,,,1.0,19/02/2012,Yes,Yes,Yes,45.0,790.0,,,,,1.0,1.0,1779.67,,,,
67460040,1,67460,2010-11-15,Male,1981,No,,No,50.0,850.0,1.0,12/01/2012,Yes,Yes,Yes,45.0,700.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1455.19,Yes,80.0,,
66542001,2,66542,2010-11-02,Male,1988,No,,,,,1.0,24/01/2012,No,,No,60.0,600.0,,,,,0.0,1.0,1336.49,,,,
65043012,2,65043,2010-12-21,Male,1989,No,,No,78.0,250.0,1.0,23/02/2012,No,,No,90.0,650.0,,,,,0.0,1.0,1201.74,,,,
65358134,1,65358,2010-09-28,Female,1979,No,,,,,1.0,25/02/2012,Yes,Yes,Yes,999.0,660.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1363.16,Yes,61.0,,
67032058,1,67032,2010-11-11,Female,1976,No,,Yes,48.0,700.0,1.0,11/02/2012,No,,Yes,54.0,750.0,course did this,course did this,course did not do this,ISKUR,0.0,1.0,1021.5,Yes,50.0,,
64247039,1,64247,2010-11-01,Female,1984,No,,Yes,48.0,400.0,1.0,16/02/2012,Yes,No,Yes,40.0,400.0,course did this,course did this,course did this,ISKUR,0.0,1.0,1680.87,Yes,81.0,,
68357049,1,68357,2010-12-09,Male,1987,No,,Yes,80.0,600.0,1.0,13/01/2012,No,,,,,course did this,course did this,course did not do this,"Government (MoNE, Universities)",1.0,1.0,533.94,Yes,53.0,,
65473023,1,65473,2010-10-16,Female,1985,No,,,,,1.0,24/01/2012,No,,,,,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,32.0,,
68441026,1,68441,2010-12-16,Female,1981,No,,Yes,40.0,300.0,1.0,14/01/2012,Yes,No,Yes,60.0,580.0,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,83.0,,
64297034,1,64297,2010-11-04,Male,1990,No,,,,,1.0,22/02/2012,No,,,,,course did this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,48.0,,
67034017,2,67034,2010-10-28,Female,1989,Yes,No,,,,1.0,13/01/2012,Yes,No,Yes,72.0,800.0,course did this,course did this,course did this,"Government (MoNE, Universities)",1.0,1.0,1416.67,,,,
67683027,1,67683,2010-12-22,Female,1975,No,,Yes,40.0,800.0,1.0,21/01/2012,No,,,,,,,,,1.0,0.0,0.0,Yes,,,
65434038,1,65434,2010-09-17,Male,1983,No,,No,60.0,400.0,1.0,07/02/2012,Yes,Yes,Yes,42.0,700.0,,,,,1.0,1.0,1248.31,No,,,
67683001,2,67683,2010-12-11,Female,1971,No,,Yes,45.0,1100.0,1.0,08/02/2012,Yes,Yes,Yes,45.0,1000.0,,,,,0.0,0.0,0.0,,,,
68444035,1,68444,2010-12-21,Male,1977,No,,,,,1.0,16/01/2012,No,,Yes,60.0,800.0,,,,,1.0,0.0,0.0,No,,,
64346026,1,64346,2010-10-11,Female,1988,No,,,,,1.0,24/01/2012,Yes,Yes,Yes,48.0,900.0,course did not do this,course did not do this,course did not do this,ISKUR,1.0,1.0,2019.71,Yes,32.0,,
68097031,2,68097,2010-12-02,Female,1987,No,,No,60.0,400.0,1.0,29/02/2012,No,,No,48.0,400.0,,,,,0.0,0.0,0.0,,,,
65687040,1,65687,2010-11-05,Female,1985,No,,,,,1.0,14/02/2012,Yes,Yes,Yes,45.0,800.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1021.5,Yes,75.0,,
64297037,1,64297,2010-11-04,Female,1990,No,,No,54.0,300.0,1.0,19/02/2012,Yes,Yes,Yes,48.0,800.0,,,,,1.0,1.0,1021.5,Yes,45.0,,
67032036,2,67032,2011-01-11,Male,1982,No,,Yes,60.0,600.0,1.0,02/03/2012,Yes,Yes,Yes,55.0,900.0,course did this,course did this,course did this,ISKUR,0.0,1.0,1281.43,,,,
60929012,2,60929,2011-01-29,Male,1990,No,,Yes,25.0,250.0,1.0,11/01/2012,Yes,Yes,Yes,56.0,800.0,course did this,course did this,course did this,"Government (MoNE, Universities)",1.0,1.0,3343.78,,,,
65687021,1,65687,2010-11-05,Female,1988,No,,,,,1.0,13/01/2012,No,,No,15.0,500.0,course did this,course did this,course did not do this,ISKUR,1.0,1.0,1021.5,Yes,75.0,,
64364019,1,64364,2010-12-14,Male,1973,No,,No,52.0,600.0,1.0,11/02/2012,Yes,Yes,Yes,45.0,1500.0,course did this,course did not do this,course did not do this,ISKUR,1.0,1.0,1021.5,Yes,69.0,,
64244031,1,64244,2010-09-28,Female,1985,Yes,No,Yes,47.0,780.0,1.0,13/01/2012,No,,Yes,70.0,850.0,course did not do this,course did not do this,course did not do this,ISKUR,0.0,1.0,4190.71,Yes,77.0,,
64337028,1,64337,2010-10-01,Female,1979,No,,Yes,48.0,700.0,1.0,15/02/2012,No,,,,,,,,,0.0,1.0,146.41,No,,,
64343027,1,64343,2010-10-06,Female,1988,No,,,,,1.0,20/02/2012,Yes,Yes,Yes,40.0,700.0,,,,,1.0,1.0,1021.5,No,,,
67826031,1,67826,2010-12-20,Female,1984,No,,Yes,8.0,300.0,1.0,06/01/2012,Yes,Yes,Yes,40.0,1100.0,course did not do this,course did this,course did not do this,ISKUR,1.0,0.0,0.0,Yes,54.0,,
66891017,2,66891,2010-12-04,Female,1959,No,,,,,1.0,10/02/2012,No,,No,35.0,200.0,,,,,0.0,0.0,0.0,,,,
68096011,2,68096,2010-12-25,Female,1983,No,,,,,1.0,23/02/2012,No,,Yes,54.0,1000.0,course did this,course did this,course did this,Private training company/college,0.0,0.0,0.0,,,,
65481024,1,65481,2010-11-28,Male,1986,No,,Yes,60.0,850.0,1.0,20/02/2012,Yes,Yes,Yes,55.0,700.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1233.0,Yes,60.0,,
64263046,1,64263,2010-11-10,Female,1993,No,,,,,1.0,28/02/2012,Yes,Yes,No,60.0,600.0,course did this,course did this,course did this,ISKUR,0.0,1.0,476.7,No,,,
64347017,1,64347,2010-12-30,Male,1982,No,,Yes,72.0,750.0,1.0,24/01/2012,Yes,Yes,Yes,84.0,750.0,,,,,1.0,1.0,1021.5,No,,,
68304038,2,68304,2010-12-08,Female,1986,No,,No,72.0,200.0,1.0,02/02/2012,No,,No,75.0,250.0,,,,,0.0,0.0,0.0,,,,
65749017,2,65749,2010-09-24,Male,1988,No,,,,,1.0,16/02/2012,Yes,Yes,No,20.0,400.0,,,,,1.0,0.0,0.0,,,,
59026014,2,59026,2010-10-27,Female,1986,No,,No,90.0,450.0,1.0,14/02/2012,No,,No,40.0,200.0,,,,,0.0,0.0,0.0,,,,
64354037,1,64354,2010-09-29,Male,1987,No,,,,,1.0,17/02/2012,Yes,Yes,Yes,48.0,1500.0,,,,,1.0,1.0,1050.0,No,10.0,,
67845041,1,67845,2010-12-07,Male,1988,No,,,,,1.0,17/01/2012,Yes,No,No,60.0,500.0,course did this,course did not do this,course did not do this,ISKUR,0.0,1.0,1100.0,Yes,57.0,,
64346034,1,64346,2010-10-11,Female,1977,No,,,,,1.0,22/02/2012,Yes,Yes,Yes,45.0,900.0,,,,,0.0,1.0,1555.52,No,,,
67460031,1,67460,2010-11-15,Female,1985,No,,Yes,40.0,1700.0,1.0,28/12/2011,No,,Yes,54.0,2000.0,,,,,0.0,1.0,2793.68,No,51.0,,
66303017,1,66303,2010-10-22,Female,1989,No,,,,,1.0,17/01/2012,No,,Yes,45.0,600.0,course did not do this,course did this,course did not do this,ISKUR,1.0,1.0,1055.55,Yes,30.0,,
66837006,2,66837,2010-12-03,Female,1974,No,,Yes,70.0,650.0,1.0,08/02/2012,No,,Yes,36.0,500.0,,,,,0.0,0.0,0.0,,,,
68444045,1,68444,2010-12-20,Female,1980,No,,Yes,48.0,1000.0,1.0,17/01/2012,No,,Yes,42.0,1000.0,course did this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,37.0,,
64283020,2,64283,2010-10-12,Female,1987,No,,,,,1.0,07/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
67573016,2,67573,2010-12-05,Male,1985,Yes,No,Yes,48.0,675.0,1.0,02/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
67826050,1,67826,2010-12-20,Female,1988,No,,No,48.0,9999.0,1.0,08/02/2012,Yes,Yes,Yes,45.0,700.0,course did this,course did not do this,course did this,ISKUR,1.0,1.0,170.25,Yes,58.0,,
64262024,2,64262,2010-12-03,Female,1985,No,,,,,1.0,23/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
66809034,1,66809,2010-11-04,Male,1994,Yes,No,,,,1.0,08/02/2012,Yes,No,No,30.0,900.0,course did this,course did this,course did not do this,ISKUR,0.0,1.0,1699.73,Yes,79.0,,
66837020,2,66837,2010-11-03,Female,1976,No,,,,,1.0,02/02/2012,Yes,Yes,No,50.0,700.0,,,,,0.0,1.0,1171.32,,,,
67703002,2,67703,2010-12-02,Male,1979,No,,Yes,48.0,,1.0,02/03/2012,Yes,Yes,Yes,50.0,100.0,,,,,1.0,1.0,1606.29,,,,
64282016,2,64282,2010-10-11,Female,1991,No,,,,,1.0,11/02/2012,No,,,,,course did this,course did this,course did this,"Government (MoNE, Universities)",0.0,0.0,0.0,,,,
65984049,2,65984,2010-10-12,Male,1976,No,,Yes,70.0,900.0,1.0,17/01/2012,Yes,No,Yes,60.0,1000.0,,,,,0.0,0.0,0.0,,,,
64209013,2,64209,2010-10-21,Female,1992,No,,,,,1.0,24/02/2012,Yes,Yes,Yes,60.0,750.0,,,,,0.0,1.0,1756.76,,,,
64357075,1,64357,2010-12-14,Male,1992,No,,No,60.0,500.0,1.0,12/02/2012,Yes,No,No,30.0,500.0,course did not do this,course did this,course did this,Employer,1.0,0.0,0.0,No,,,
68449036,1,68449,2010-12-13,Female,1991,No,,,,,1.0,12/01/2012,No,,No,55.0,350.0,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,28.0,,
64364014,1,64364,2010-12-14,male  ,1992,No,,Yes,50.0,600.0,1.0,15/02/2012,No,,No,80.0,300.0,,,,,1.0,0.0,0.0,No,2.0,,
67289044,1,67289,2010-12-24,Female,1982,No,,,,,1.0,06/02/2012,Yes,No,,,,course did this,course did this,course did this,ISKUR,1.0,1.0,476.93,Yes,59.0,,
65984050,2,65984,2010-10-13,Female,1969,No,,,,,1.0,17/01/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
64263023,2,64263,2010-11-09,Female,1992,No,,,,,1.0,14/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
64209011,2,64209,2010-10-21,Female,1988,No,,,,,1.0,17/01/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
65043044,1,65043,2010-11-29,Female,1981,No,,,,,1.0,22/02/2012,Yes,Yes,Yes,48.0,955.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1733.69,Yes,35.0,,
67289037,2,67289,2011-01-10,Female,1983,No,,,,,1.0,27/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
64346037,1,64346,2010-10-11,Female,1979,No,,,,,1.0,21/02/2012,No,,Yes,999.0,660.0,,,,,1.0,1.0,1021.5,Yes,33.0,,
64357019,2,64357,2010-10-30,Male,1983,No,,No,90.0,800.0,1.0,26/01/2012,Yes,Yes,Yes,48.0,700.0,,,,,1.0,1.0,2145.26,,,,
64283005,2,64283,2010-11-19,Female,1987,No,,,,,1.0,17/02/2012,Yes,No,Yes,40.0,1000.0,course did this,course did this,course did this,Private training company/college,1.0,0.0,0.0,,,,
67799049,1,67799,2010-12-20,Female,1979,No,,Yes,80.0,630.0,1.0,23/01/2012,No,,Yes,50.0,99999.0,course did this,course did this,course did not do this,ISKUR,0.0,1.0,1050.0,Yes,7.0,,
68304058,1,68304,2010-12-09,Male,1984,No,,Yes,20.0,400.0,1.0,20/02/2012,No,,Yes,45.0,500.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1678.62,Yes,53.0,,
65358044,2,65358,2011-01-10,Female,1984,No,,,,,1.0,23/02/2012,No,,No,30.0,100.0,,,,,0.0,0.0,0.0,,,,
68402032,1,68402,2010-12-16,Female,1989,No,,,,,1.0,13/01/2012,No,,,,,course did this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,49.0,,
66922079,1,66922,2010-10-27,Male,1983,No,,Yes,84.0,1000.0,1.0,10/02/2012,Yes,Yes,,,,course did not do this,course did not do this,course did not do this,ISKUR,1.0,1.0,2196.24,Yes,20.0,,
66837036,1,66837,2010-12-02,Female,1990,No,,Yes,60.0,530.0,1.0,22/02/2012,No,,Yes,999.0,500.0,course did this,course did this,course did not do this,"Government (MoNE, Universities)",1.0,0.0,0.0,No,38.0,,
66382002,2,66382,2010-10-15,Male,1987,No,,Yes,140.0,2500.0,1.0,28/02/2012,Yes,Yes,No,45.0,600.0,,,,,0.0,1.0,205.0,,,,
64298009,2,64298,2010-10-19,Male,1987,No,,Yes,56.0,577.0,1.0,18/01/2012,No,,Yes,72.0,800.0,course did this,course did this,course did this,"Government (MoNE, Universities)",1.0,1.0,1137.76,,,,
65358073,2,65358,2010-11-06,Female,1982,Yes,Yes,Yes,40.0,500.0,1.0,25/02/2012,No,,Yes,50.0,800.0,,,,,1.0,1.0,1021.5,,,,
68405040,1,68405,2010-12-16,Female,1980,No,,,,,1.0,10/01/2012,No,,,,,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,79.0,,
65436024,1,65436,2010-10-15,Female,1970,No,,No,48.0,600.0,1.0,15/02/2012,No,,No,66.0,350.0,course did this,course did this,course did not do this,ISKUR,0.0,1.0,1135.95,Yes,66.0,,
64209021,2,64209,2010-10-21,Male,1989,No,,No,60.0,600.0,1.0,21/01/2012,No,,No,52.0,400.0,,,,,0.0,0.0,0.0,,,,
68444020,2,68444,2010-12-21,Female,1991,No,,,,,1.0,30/01/2012,Yes,Yes,Yes,66.0,750.0,,,,,1.0,1.0,1032.85,,,,
59026021,1,59026,2010-10-27,Male,1978,No,,Yes,56.0,750.0,1.0,30/01/2012,No,,Yes,48.0,650.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1212.27,Yes,72.0,,
65497001,2,65497,2010-10-21,male  ,1990,No,,,,,1.0,14/02/2012,Yes,Yes,Yes,45.0,1500.0,,,,,1.0,1.0,3414.33,,,,
64262035,1,64262,2010-12-03,Female,1971,No,,,,,1.0,27/01/2012,No,,,,,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,59.0,,
62617023,1,62617,2010-11-25,Male,1988,No,,,,,1.0,14/02/2012,No,,,,,course did this,course did this,course did not do this,ISKUR,0.0,1.0,2325.97,No,,,
66922011,2,66922,2010-10-28,Female,1980,No,,Yes,84.0,1000.0,1.0,01/03/2012,No,,Yes,45.0,1200.0,,,,,1.0,0.0,0.0,,,,
67700041,1,67700,2011-01-29,Female,1987,No,,Yes,40.0,800.0,1.0,06/01/2012,Yes,No,Yes,54.0,900.0,course did not do this,course did not do this,course did this,Private training company/college,1.0,1.0,1021.5,Yes,7.0,,
64431033,1,64431,2010-10-14,Female,1985,No,,,,,1.0,25/01/2012,No,,Yes,50.0,1000.0,course did this,course did this,course did this,ISKUR,1.0,0.0,0.0,Yes,25.0,,
67843040,1,67843,2011-01-18,Male,1988,No,,No,90.0,1000.0,1.0,08/02/2012,No,,No,36.0,600.0,,,,,0.0,0.0,0.0,Yes,,,
64263042,1,64263,2010-11-10,Female,1965,No,,,,,1.0,18/02/2012,No,,,,,course did not do this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,53.0,,
67034079,1,67034,2010-10-28,Male,1983,No,,,,,1.0,20/01/2012,No,,Yes,49.0,650.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1401.8,Yes,60.0,,
68441023,2,68441,2011-01-10,Female,1988,No,,Yes,60.0,840.0,1.0,14/01/2012,No,,Yes,54.0,840.0,course did not do this,course did not do this,course did this,Private training company/college,0.0,0.0,0.0,,,,
59026039,1,59026,2010-10-26,Male,1976,Yes,Yes,No,60.0,400.0,1.0,31/01/2012,99.0,Yes,Yes,60.0,650.0,,,,,1.0,0.0,0.0,No,,,
64260042,1,64260,2010-11-09,Female,1966,No,,,,,1.0,27/01/2012,No,,Yes,40.0,700.0,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,59.0,,
68441013,2,68441,2010-12-30,Female,1976,No,,Yes,48.0,450.0,1.0,22/02/2012,Yes,Yes,Yes,45.0,750.0,course did this,course did this,course did not do this,ISKUR,1.0,0.0,0.0,,,,
67683047,1,67683,2010-12-22,Female,1989,No,,Yes,50.0,1300.0,1.0,26/01/2012,Yes,Yes,Yes,48.0,900.0,course did this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,30.0,,
66837006,2,66837,2010-12-03,Female,1974,No,,Yes,70.0,650.0,1.0,08/02/2012,No,,Yes,36.0,500.0,,,,,0.0,0.0,0.0,,,,
64260012,2,64260,2010-11-10,Female,1961,No,,,,,1.0,09/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
67289045,1,67289,2010-12-24,Female,1973,No,,,,,1.0,14/02/2012,No,,,,,course did not do this,course did not do this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,60.0,,
64345013,1,64345,2010-11-05,Male,1982,Yes,No,,,,1.0,21/02/2012,Yes,Yes,Yes,48.0,1000.0,,,,,1.0,1.0,314.33,No,,,
65240023,2,65240,2010-10-11,Female,1990,No,,,,,1.0,13/02/2012,Yes,Yes,No,20.0,280.0,,,,,0.0,1.0,1310.4,,,,
68301014,2,68301,2010-12-09,Female,1986,No,,,,,1.0,07/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
68405043,1,68405,2010-12-16,Female,1982,No,,Yes,48.0,700.0,1.0,21/01/2012,No,,Yes,55.0,700.0,course did this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,79.0,,
67034006,2,67034,2010-10-27,Male,1983,No,,Yes,72.0,750.0,1.0,23/01/2012,Yes,Yes,No,90.0,600.0,,,,,1.0,0.0,0.0,,,,
67289057,1,67289,2010-11-11,Female,1983,No,,No,72.0,600.0,1.0,27/02/2012,No,,,,,,course did not do this,course did not do this,ISKUR,0.0,1.0,206.57,Yes,60.0,,
67703021,1,67703,2010-12-22,Male,1988,No,,Yes,48.0,800.0,1.0,26/01/2012,Yes,Yes,Yes,30.0,600.0,course did not do this,course did this,course did not do this,ISKUR,1.0,1.0,1551.57,No,38.0,,
67786012,2,67786,2010-12-04,Male,1981,Yes,Yes,Yes,48.0,630.0,1.0,06/01/2012,Yes,Yes,Yes,50.0,700.0,,,,,0.0,1.0,2050.18,,,,
64264014,2,64264,2010-10-04,Male,1990,No,,,,,1.0,20/01/2012,No,,Yes,24.0,280.0,,,,,1.0,0.0,0.0,,,,
67579032,1,67579,2010-12-09,Female,1987,No,,,,,1.0,12/01/2012,Yes,Yes,Yes,21.0,600.0,course did this,99.0,course did not do this,ISKUR,1.0,1.0,1264.61,Yes,80.0,,
66837006,2,66837,2010-12-03,Female,1974,No,,Yes,70.0,650.0,1.0,08/02/2012,No,,Yes,36.0,500.0,,,,,0.0,0.0,0.0,,,,
64295047,1,64295,2010-10-28,Female,1987,No,,Yes,48.0,600.0,1.0,20/01/2012,Yes,Yes,Yes,40.0,800.0,course did this,course did this,course did not do this,ISKUR,1.0,1.0,1123.65,Yes,60.0,,
65883014,2,65883,2010-10-22,Female,1986,No,,,,,1.0,10/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
66922066,1,66922,2010-10-27,Male,1987,Yes,No,No,56.0,500.0,1.0,06/02/2012,No,,No,56.0,700.0,,,,,1.0,0.0,0.0,No,,,
64297026,1,64297,2010-11-04,Male,1989,Yes,No,Yes,78.0,600.0,1.0,17/01/2012,No,,No,70.0,500.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1021.5,Yes,45.0,,
66837006,2,66837,2010-12-03,Female,1974,No,,Yes,70.0,650.0,1.0,08/02/2012,No,,Yes,36.0,500.0,,,,,0.0,0.0,0.0,,,,
65358176,1,65358,2010-09-28,Female,1983,No,,,,,1.0,27/01/2012,No,,,,,course did this,course did not do this,course did this,ISKUR,0.0,0.0,0.0,No,,,
68357002,2,68357,2010-12-08,Female,1973,No,,No,54.0,300.0,1.0,14/02/2012,No,,No,60.0,300.0,,,,,0.0,0.0,0.0,,,,
64273006,2,64273,2010-10-15,Female,1986,No,,No,72.0,575.0,1.0,13/02/2012,Yes,Yes,Yes,48.0,700.0,,,,,1.0,1.0,1086.13,,,,
65986020,1,65986,2010-10-20,Female,1987,No,,Yes,72.0,554.0,1.0,08/02/2012,Yes,Yes,Yes,54.0,700.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1050.0,Yes,53.0,,
65883036,1,65883,2010-10-22,Female,1992,No,,No,48.0,100.0,1.0,24/02/2012,No,,,,,course did this,course did this,course did this,ISKUR,1.0,0.0,0.0,Yes,30.0,,
64174018,2,64174,2010-09-27,Male,1985,No,,Yes,54.0,810.0,1.0,21/02/2012,Yes,No,,,,,,,,1.0,1.0,2184.72,,,,
