id,grup,sehir,cinsiyet,dogum_yili,egitim_seviye,baseline_son_4_hafta_gelir,baseline_hafta_20+_calisma,baseline_sgk_kaydi,baseline_haftalik_calisma_saat_ort,baseline_aylik_gelir_ort
67289006,Kontrol,Ankara,Kadin,1988.0,Meslek Yuksekokulu,0.0,,1.0,40.0,480.0
64330011,Kontrol,Kocaeli,Erkek,1984.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
66264023,Deney,Kayseri,Erkek,1978.0,Ilkokul (5 Yil),0.0,,1.0,80.0,850.0
68402024,Kontrol,Istanbul,Kadin,1982.0,Ilkokul (5 Yil),0.0,,1.0,45.0,600.0
67034051,Deney,Ankara,Kadin,1988.0,Universite - Lisans Derecesi,0.0,,,,
67034052,Deney,Ankara,Kadin,1985.0,Universite - Lisans Derecesi,0.0,,,,
66922069,Deney,Ankara,Erkek,1988.0,Lise (Lise),0.0,,0.0,60.0,750.0
59026015,Kontrol,Isparta,,,,,,,,
67032023,Kontrol,Ankara,Kadin,1987.0,Universite - Lisans Derecesi,0.0,,,,
65358069,Kontrol,Mus,Kadin,1971.0,Ilkokul (5 Yil),0.0,,,,
65232007,Kontrol,Duzce,Erkek,1989.0,Lise (Lise),0.0,,,,
59026001,Kontrol,Isparta,Erkek,1990.0,2 Yillik Yuksek Ogrenim,1.0,1.0,0.0,60.0,480.0
66837041,Deney,Antalya,Erkek,1977.0,Lise (Lise),0.0,,1.0,72.0,700.0
68097003,Kontrol,Ankara,Kadin,1982.0,Universite - Lisans Derecesi,0.0,,1.0,55.0,700.0
64337016,Kontrol,Kocaeli,Kadin,1981.0,Ilkokul (5 Yil),0.0,,0.0,48.0,700.0
66891018,Kontrol,Antalya,Kadin,1985.0,Ilkokul (5 Yil),0.0,,1.0,48.0,800.0
66382007,Kontrol,Diyarbakir,Erkek,1986.0,Lise (Lise),0.0,,0.0,98.0,800.0
65358166,Deney,Mus,,,,,,,,
66922057,Deney,Ankara,,,,,,,,
66891014,Kontrol,Antalya,Kadin,1975.0,Universite - Lisans Derecesi,0.0,,,,
67034012,Kontrol,Ankara,Kadin,1981.0,Universite - Lisans Derecesi,0.0,,1.0,48.0,700.0
64431044,Deney,Kayseri,Erkek,1983.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,96.0,600.0
67032074,Deney,Ankara,Kadin,1989.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,60.0,600.0
65749004,Kontrol,Eskisehir,Erkek,1989.0,Meslek Yuksekokulu,0.0,,,,
68449018,Kontrol,Istanbul,Erkek,1991.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1.0,140.0,750.0
64295015,Kontrol,Manisa,Kadin,1986.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,60.0,600.0
64236004,Kontrol,Istanbul,Kadin,1986.0,Lise (Lise),0.0,,1.0,10.0,950.0
68232035,Deney,Eskisehir,Kadin,1972.0,Universite - Lisans Derecesi,0.0,,1.0,54.0,600.0
64068029,Deney,Elazig,Erkek,1966.0,Lise (Lise),0.0,,1.0,45.0,90.0
68233045,Deney,Eskisehir,,,,,,,,
64067021,Kontrol,Elazig,Erkek,1984.0,Lise (Lise),0.0,,1.0,60.0,800.0
64346008,Kontrol,Kocaeli,Kadin,1984.0,Universite - Lisans Derecesi,0.0,,1.0,26.0,650.0
68302019,Kontrol,Hatay,Erkek,1989.0,Meslek Yuksekokulu,1.0,1.0,0.0,40.0,300.0
65211035,Deney,Denizli,Kadin,1984.0,Meslek Yuksekokulu,0.0,,,,
65240033,Kontrol,Kayseri,Erkek,1991.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
65882036,Deney,Usak,Kadin,1976.0,Ilkokul (5 Yil),0.0,,1.0,72.0,650.0
65358120,Deney,Mus,Kadin,1967.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
68304030,Kontrol,Hatay,Erkek,1985.0,2 Yillik Yuksek Ogrenim,1.0,0.0,1.0,20.0,700.0
66264020,Deney,Kayseri,Erkek,1974.0,Ilkokul (5 Yil),0.0,,0.0,84.0,9999.0
67289062,Deney,Ankara,Kadin,1988.0,Lise (Lise),0.0,,,,
68232050,Deney,Eskisehir,,,,,,,,
64373027,Deney,Sakarya,Erkek,1988.0,Meslek Yuksekokulu,0.0,,,,
66891050,Deney,Antalya,Kadin,1969.0,Lise (Lise),0.0,,0.0,50.0,300.0
64353021,Deney,Kocaeli,Erkek,1988.0,Universite - Lisans Derecesi,0.0,,,,
64247022,Deney,Izmir,Kadin,1987.0,2 Yillik Yuksek Ogrenim,0.0,,,,
64344004,Kontrol,Kocaeli,Erkek,1990.0,2 Yillik Yuksek Ogrenim,1.0,1.0,1.0,65.0,800.0
66542009,Kontrol,Usak,Kadin,1991.0,Meslek Yuksekokulu,0.0,,0.0,54.0,400.0
68097035,Kontrol,Ankara,Kadin,1980.0,Universite - Lisans Derecesi,0.0,,1.0,80.0,1250.0
68232036,Deney,Eskisehir,Kadin,1984.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,18.0,190.0
67032006,Kontrol,Ankara,,,,,,,,
68158005,Kontrol,Ankara,Kadin,1979.0,Universite - Lisans Derecesi,0.0,,,,
68386032,Deney,Istanbul,Kadin,1980.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,90.0,1550.0
68405039,Deney,Istanbul,Kadin,1989.0,2 Yillik Yuksek Ogrenim,0.0,,,,
60409027,Deney,Istanbul,,,,,,,,
68402017,Kontrol,Istanbul,Kadin,1969.0,Ilkokul (5 Yil),0.0,,,,
67032014,Kontrol,Ankara,Kadin,1984.0,2 Yillik Yuksek Ogrenim,0.0,,,,
64068018,Kontrol,Elazig,Kadin,1976.0,Lise (Lise),0.0,,,,
68302061,Deney,Hatay,Kadin,1989.0,Lise (Lise),0.0,,,,
64296001,Kontrol,Manisa,,,,,,,,
68302027,Kontrol,Hatay,,,,,,,,
67573034,Deney,Istanbul,Erkek,1981.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
64260016,Kontrol,Bayburt,Kadin,1972.0,Ilkokul (5 Yil),0.0,,,,
66922068,Deney,Ankara,Erkek,1984.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,60.0,1200.0
65293030,Deney,Denizli,Kadin,1986.0,Ilkokul (5 Yil),0.0,,1.0,56.0,500.0
61177025,Deney,Kayseri,Kadin,1980.0,Universite - Lisans Derecesi,0.0,,1.0,36.0,450.0
68302036,Deney,Hatay,Kadin,1986.0,2 Yillik Yuksek Ogrenim,0.0,,,,
64247028,Deney,Izmir,Kadin,1985.0,Universite - Lisans Derecesi,0.0,,1.0,9999.0,525.0
67032069,Deney,Ankara,Kadin,1985.0,Lise (Lise),0.0,,1.0,91.0,650.0
66922009,Kontrol,Ankara,Kadin,1978.0,Lise (Lise),0.0,,0.0,12.0,250.0
67703039,Deney,Ankara,Erkek,1984.0,Universite - Lisans Derecesi,0.0,,1.0,70.0,1000.0
68096039,Deney,Ankara,Kadin,1989.0,2 Yillik Yuksek Ogrenim,1.0,0.0,0.0,84.0,450.0
68096020,Kontrol,Ankara,Kadin,1987.0,Universite - Lisans Derecesi,0.0,,0.0,63.0,400.0
64244023,Deney,Izmir,Erkek,1973.0,Lise (Lise),0.0,,1.0,45.0,680.0
68233021,Kontrol,Eskisehir,Kadin,1984.0,Meslek Yuksekokulu,0.0,,1.0,45.0,400.0
65436013,Kontrol,Tekirdag,Kadin,1972.0,Meslek Yuksekokulu,0.0,,,,
65480008,Kontrol,Kirikkale,Erkek,1992.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
64248016,Kontrol,Izmir,Kadin,1985.0,Universite - Lisans Derecesi,0.0,,1.0,60.0,500.0
68444022,Kontrol,Istanbul,Kadin,1990.0,2 Yillik Yuksek Ogrenim,1.0,0.0,0.0,72.0,500.0
64336010,Kontrol,Kocaeli,Kadin,1959.0,Ilkokul (5 Yil),0.0,,1.0,48.0,750.0
66809045,Deney,Antalya,Kadin,1979.0,Lise (Lise),0.0,,1.0,36.0,650.0
68097059,Deney,Ankara,Erkek,1982.0,Meslek Yuksekokulu,0.0,,0.0,80.0,1000.0
64338008,Kontrol,Kocaeli,Erkek,1982.0,Ilkokul (5 Yil),1.0,0.0,,,
66264007,Kontrol,Kayseri,Erkek,1979.0,Ilkokul (5 Yil),1.0,1.0,1.0,72.0,800.0
67843013,Kontrol,Istanbul,,,,,,,,
67700045,Deney,Istanbul,Erkek,1983.0,Universite - Lisans Derecesi,0.0,,1.0,50.0,700.0
67845030,Deney,Istanbul,Erkek,1992.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,60.0,550.0
68357039,Deney,Hatay,Erkek,1984.0,Meslek Yuksekokulu,0.0,,,,
64244001,Kontrol,Izmir,Kadin,1968.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,45.0,650.0
67799045,Deney,Istanbul,Kadin,1979.0,Meslek Yuksekokulu,0.0,,1.0,66.0,1000.0
66451035,Deney,Diyarbakir,Kadin,1992.0,Lise (Lise),0.0,,,,
68304010,Kontrol,Hatay,Erkek,1991.0,Lise (Lise),0.0,,,,
64337040,Deney,Kocaeli,Kadin,1977.0,Ilkokul (5 Yil),0.0,,,,
68158056,Deney,Ankara,Erkek,1978.0,Universite - Lisans Derecesi,0.0,,1.0,40.0,1000.0
64067008,Kontrol,Elazig,Kadin,1989.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
67826041,Deney,Istanbul,Kadin,1980.0,Meslek Yuksekokulu,0.0,,,,
67289005,Kontrol,Ankara,Kadin,1982.0,Meslek Yuksekokulu,0.0,,0.0,60.0,400.0
64392015,Kontrol,Sakarya,Erkek,1984.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1.0,50.0,550.0
65240061,Deney,Kayseri,Erkek,1987.0,Universite - Lisans Derecesi,0.0,,0.0,84.0,600.0
66086048,Deney,Eskisehir,Kadin,1987.0,Meslek Yuksekokulu,0.0,,1.0,33.0,550.0
67579009,Kontrol,Istanbul,Kadin,1975.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,45.0,450.0
64337042,Deney,Kocaeli,Kadin,1986.0,Ortaokul/ Ortaokul (8 Yil),1.0,0.0,,,
65293011,Kontrol,Denizli,Erkek,1979.0,Lise (Lise),0.0,,,,
64264009,Kontrol,Isparta,,,,,,,,
64295033,Deney,Manisa,Kadin,1990.0,Meslek Yuksekokulu,0.0,,1.0,70.0,150.0
65883029,Deney,Usak,Kadin,1982.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,72.0,400.0
64298021,Kontrol,Manisa,Erkek,1977.0,Meslek Yuksekokulu,0.0,,1.0,72.0,840.0
67288004,Kontrol,Ankara,Kadin,1987.0,Lise (Lise),0.0,,1.0,60.0,1100.0
67289030,Kontrol,Ankara,Kadin,1978.0,Universite - Lisans Derecesi,0.0,,1.0,9999.0,600.0
65042011,Kontrol,Erzurum,Kadin,1987.0,Lise (Lise),0.0,,,,
67845043,Deney,Istanbul,Kadin,1987.0,Lise (Lise),0.0,,1.0,60.0,1000.0
64357009,Kontrol,Trabzon,Kadin,1989.0,Meslek Yuksekokulu,0.0,,0.0,15.0,400.0
65240058,Kontrol,Kayseri,Kadin,1988.0,Lise (Lise),0.0,,,,
67843041,Deney,Istanbul,Kadin,1990.0,2 Yillik Yuksek Ogrenim,0.0,,,,
67289076,Deney,Ankara,Kadin,1986.0,Lise (Lise),0.0,,,,
67032046,Deney,Ankara,Kadin,1983.0,Lise (Lise),0.0,,0.0,80.0,500.0
65293016,Kontrol,Denizli,Kadin,1965.0,Ilkokul (5 Yil),0.0,,1.0,60.0,570.0
67460009,Kontrol,Istanbul,Kadin,1985.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
61177034,Deney,Kayseri,Erkek,1988.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,60.0,450.0
66086027,Deney,Eskisehir,Erkek,1990.0,Lise (Lise),0.0,,,,
65293002,Kontrol,Denizli,Erkek,1977.0,Lise (Lise),0.0,,,,
64067003,Kontrol,Elazig,Kadin,1980.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,48.0,200.0
65883010,Kontrol,Usak,,,,,,,,
67703033,Deney,Ankara,Erkek,1976.0,Universite - Lisans Derecesi,0.0,,1.0,60.0,1100.0
64295005,Kontrol,Manisa,Kadin,1990.0,2 Yillik Yuksek Ogrenim,0.0,,,,
65753036,Deney,Eskisehir,Kadin,1980.0,Universite - Lisans Derecesi,0.0,,,,
61177008,Kontrol,Kayseri,,,,,,,,
64300031,Deney,Manisa,Kadin,1984.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
64174009,Kontrol,Istanbul,Kadin,1985.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,54.0,1200.0
65883006,Kontrol,Usak,Kadin,1985.0,Universite - Lisans Derecesi,0.0,,1.0,45.0,600.0
64244010,Kontrol,Izmir,Erkek,1986.0,Ilkokul (5 Yil),1.0,0.0,1.0,70.0,1000.0
67803040,Deney,Istanbul,Kadin,1977.0,Ilkokul (5 Yil),1.0,0.0,1.0,65.0,630.0
64356018,Kontrol,Kocaeli,Kadin,1990.0,2 Yillik Yuksek Ogrenim,0.0,,,,
64247023,Deney,Izmir,Kadin,1976.0,Lise (Lise),0.0,,0.0,63.0,650.0
68449042,Deney,Istanbul,,,,,,,,
67843050,Deney,Istanbul,Erkek,1992.0,Meslek Yuksekokulu,0.0,,,,
67842001,Kontrol,Istanbul,Erkek,1983.0,2 Yillik Yuksek Ogrenim,1.0,1.0,0.0,45.0,900.0
68233012,Kontrol,Eskisehir,Erkek,1989.0,2 Yillik Yuksek Ogrenim,0.0,,,,
67573038,Deney,Istanbul,Kadin,1979.0,Ilkokul (5 Yil),0.0,,0.0,50.0,300.0
64352023,Deney,Kocaeli,Erkek,1982.0,Meslek Yuksekokulu,1.0,0.0,1.0,48.0,650.0
67700050,Deney,Istanbul,Kadin,1983.0,Universite - Lisans Derecesi,0.0,,1.0,45.0,1100.0
67032001,Kontrol,Ankara,Erkek,1986.0,Lise (Lise),0.0,,1.0,45.0,1000.0
65042050,Deney,Erzurum,Kadin,1989.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,28.0,700.0
64431031,Deney,Kayseri,Erkek,1987.0,Universite - Lisans Derecesi,0.0,,1.0,44.0,0.0
64262007,Kontrol,Bayburt,Kadin,1961.0,Ilkokul (5 Yil),0.0,,,,
68232018,Kontrol,Eskisehir,Erkek,1987.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,84.0,700.0
67803050,Deney,Istanbul,Kadin,1975.0,Ilkokul (5 Yil),0.0,,0.0,55.0,550.0
67683025,Kontrol,Istanbul,Kadin,1982.0,Lise (Lise),0.0,,,,
65476039,Deney,Eskisehir,Kadin,1985.0,Lise (Lise),0.0,,,,
65496014,Kontrol,Kirikkale,Erkek,1989.0,Lise (Lise),0.0,,,,
67842010,Kontrol,Istanbul,Kadin,1981.0,Ilkokul (5 Yil),0.0,,0.0,75.0,800.0
65496009,Kontrol,Kirikkale,Erkek,1987.0,Lise (Lise),0.0,,,,
68158046,Deney,Ankara,Kadin,1987.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,42.0,800.0
65473024,Deney,Tekirdag,Erkek,1992.0,Meslek Yuksekokulu,0.0,,1.0,40.0,600.0
67288019,Kontrol,Ankara,Kadin,1982.0,Universite - Lisans Derecesi,0.0,,,,
68096021,Deney,Ankara,Kadin,1989.0,2 Yillik Yuksek Ogrenim,0.0,,,,
64186035,Deney,Istanbul,Kadin,1989.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,48.0,700.0
67288020,Kontrol,Ankara,,,,,,,,
66922077,Deney,Ankara,Kadin,1984.0,Lise (Lise),0.0,,1.0,48.0,600.0
64343031,Deney,Kocaeli,Kadin,1976.0,Lise (Lise),0.0,,1.0,90.0,650.0
67032018,Kontrol,Ankara,Kadin,1992.0,Lise (Lise),0.0,,,,
68097066,Deney,Ankara,Kadin,1986.0,Universite - Lisans Derecesi,0.0,,,,
64372016,Deney,Sakarya,,,,,,,,
68097062,Deney,Ankara,Kadin,1981.0,Lise (Lise),0.0,,0.0,60.0,600.0
67843025,Kontrol,Istanbul,Erkek,1987.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,40.0,550.0
65358173,Deney,Mus,Kadin,1984.0,Ilkokul (5 Yil),0.0,,1.0,20.0,0.0
65753021,Kontrol,Eskisehir,Kadin,1987.0,Lise (Lise),0.0,,1.0,60.0,1000.0
68302032,Kontrol,Hatay,Erkek,1989.0,Lise (Lise),0.0,,,,
66837006,Kontrol,Antalya,Kadin,1974.0,Universite - Lisans Derecesi,0.0,,1.0,70.0,650.0
67407006,Kontrol,Istanbul,Kadin,1987.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1.0,60.0,600.0
64337050,Deney,Kocaeli,Kadin,1987.0,Lise (Lise),0.0,,,,
66542039,Deney,Usak,Kadin,1985.0,Lise (Lise),0.0,,1.0,48.0,600.0
68302058,Deney,Hatay,,,,,,,,
67288008,Kontrol,Ankara,Kadin,1989.0,2 Yillik Yuksek Ogrenim,0.0,,,,
67573031,Deney,Istanbul,Kadin,1990.0,Meslek Yuksekokulu,0.0,,1.0,60.0,700.0
65473010,Kontrol,Tekirdag,Kadin,1990.0,2 Yillik Yuksek Ogrenim,0.0,,,,
68444010,Kontrol,Istanbul,Erkek,1987.0,Lise (Lise),0.0,,1.0,60.0,850.0
64361027,Kontrol,Trabzon,,,,,,,,
64343011,Kontrol,Kocaeli,Kadin,1992.0,Meslek Yuksekokulu,0.0,,,,
67683038,Deney,Istanbul,Kadin,1987.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,60.0,700.0
68096029,Deney,Ankara,Kadin,1985.0,Universite - Lisans Derecesi,0.0,,1.0,50.0,750.0
67288027,Deney,Ankara,Kadin,1985.0,Universite - Lisans Derecesi,0.0,,1.0,45.0,550.0
66837037,Deney,Antalya,Kadin,1987.0,Universite - Lisans Derecesi,0.0,,,,
60409038,Deney,Istanbul,Kadin,1982.0,Meslek Yuksekokulu,0.0,,1.0,60.0,750.0
66922022,Kontrol,Ankara,Erkek,1986.0,Universite - Lisans Derecesi,0.0,,0.0,20.0,600.0
66451012,Kontrol,Diyarbakir,Kadin,1977.0,Ilkokul (5 Yil),0.0,,,,
68119031,Deney,Denizli,,,,,,,,
64284001,Kontrol,Izmir,Erkek,1976.0,Ilkokul (5 Yil),1.0,0.0,1.0,60.0,700.0
66382029,Deney,Diyarbakir,Erkek,1992.0,Lise (Lise),1.0,0.0,0.0,42.0,360.0
64174031,Deney,Istanbul,Erkek,1986.0,Universite - Lisans Derecesi,0.0,,1.0,4.0,900.0
64281001,Kontrol,Izmir,Kadin,1991.0,Lise (Lise),1.0,0.0,0.0,45.0,590.0
65043008,Kontrol,Erzurum,Kadin,1981.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,12.0,650.0
67842045,Deney,Istanbul,Erkek,1988.0,Lise (Lise),1.0,0.0,1.0,54.0,700.0
67034026,Kontrol,Ankara,Kadin,1969.0,Meslek Yuksekokulu,0.0,,,,
65749038,Deney,Eskisehir,Kadin,1987.0,Lise (Lise),0.0,,1.0,45.0,1200.0
64358021,Deney,Trabzon,Erkek,1988.0,2 Yillik Yuksek Ogrenim,1.0,1.0,1.0,42.0,880.0
67700007,Kontrol,Istanbul,Kadin,1989.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,40.0,750.0
63066011,Kontrol,Istanbul,Erkek,1984.0,Lise (Lise),1.0,0.0,0.0,45.0,800.0
64431035,Deney,Kayseri,Erkek,1988.0,Universite - Lisans Derecesi,0.0,,,,
66837001,Kontrol,Antalya,Kadin,1989.0,Lise (Lise),0.0,,,,
67803048,Deney,Istanbul,Kadin,1970.0,Lise (Lise),0.0,,,,
64282039,Deney,Kocaeli,Kadin,1990.0,Lise (Lise),0.0,,,,
64358007,Kontrol,Trabzon,Erkek,1983.0,2 Yillik Yuksek Ogrenim,0.0,,,,
67460031,Deney,Istanbul,Kadin,1985.0,Universite - Yuksek Lisans Derecesi Veya Daha Fazlasi,0.0,,1.0,40.0,1700.0
67034062,Deney,Ankara,Kadin,1987.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,60.0,650.0
65988015,Kontrol,Hatay,Kadin,1981.0,Lise (Lise),0.0,,0.0,55.0,400.0
67843019,Kontrol,Istanbul,Erkek,1991.0,Lise (Lise),0.0,,1.0,60.0,600.0
64357046,Kontrol,Trabzon,Erkek,1982.0,2 Yillik Yuksek Ogrenim,0.0,,,,
64068040,Deney,Elazig,Erkek,1977.0,Meslek Yuksekokulu,0.0,,0.0,84.0,550.0
65476001,Kontrol,Eskisehir,Erkek,1988.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,40.0,400.0
67845034,Deney,Istanbul,Erkek,1989.0,Lise (Lise),0.0,,1.0,84.0,600.0
67845035,Deney,Istanbul,Kadin,1986.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,48.0,600.0
67573022,Kontrol,Istanbul,Erkek,1981.0,Ilkokul (5 Yil),1.0,0.0,0.0,56.0,1000.0
64296040,Deney,Manisa,Erkek,1985.0,Meslek Yuksekokulu,0.0,,1.0,48.0,650.0
64284007,Kontrol,Izmir,Kadin,1973.0,Ilkokul (5 Yil),0.0,,0.0,48.0,450.0
64343003,Kontrol,Kocaeli,,,,,,,,
64298030,Deney,Manisa,Erkek,1988.0,Meslek Yuksekokulu,0.0,,1.0,48.0,800.0
65459023,Deney,Tekirdag,Kadin,1983.0,Universite - Lisans Derecesi,0.0,,0.0,40.0,300.0
67288037,Deney,Ankara,Kadin,1988.0,2 Yillik Yuksek Ogrenim,0.0,,,,
68158071,Deney,Ankara,Kadin,1992.0,Lise (Lise),0.0,,0.0,72.0,500.0
67826036,Deney,Istanbul,Erkek,1985.0,Lise (Lise),1.0,1.0,1.0,9999.0,650.0
66922033,Kontrol,Ankara,Kadin,1979.0,Universite - Lisans Derecesi,0.0,,0.0,34.0,550.0
67845013,Kontrol,Istanbul,Erkek,1987.0,Meslek Yuksekokulu,0.0,,1.0,30.0,600.0
67288035,Deney,Ankara,Kadin,1987.0,2 Yillik Yuksek Ogrenim,1.0,0.0,1.0,84.0,500.0
65043047,Deney,Erzurum,Kadin,1972.0,Universite - Lisans Derecesi,0.0,,,,
65686005,Kontrol,Gaziantep,Erkek,1973.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,40.0,1500.0
67843005,Kontrol,Istanbul,Kadin,1980.0,Ortaokul/ Ortaokul (8 Yil),1.0,0.0,0.0,60.0,60.0
68158012,Kontrol,Ankara,Erkek,1981.0,Universite - Lisans Derecesi,0.0,,,,
64247036,Deney,Izmir,Kadin,1990.0,Lise (Lise),0.0,,,,
61177033,Deney,Kayseri,Kadin,1976.0,Lise (Lise),0.0,,0.0,45.0,700.0
67034063,Deney,Ankara,Erkek,1987.0,Lise (Lise),0.0,,,,
64337011,Kontrol,Kocaeli,Kadin,1981.0,Ilkokul (5 Yil),0.0,,,,
65211010,Kontrol,Denizli,Kadin,1983.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,80.0,1300.0
65240103,Deney,Kayseri,Kadin,1989.0,Lise (Lise),0.0,,,,
65984044,Kontrol,Hatay,Kadin,1971.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1.0,96.0,500.0
65043009,Kontrol,Erzurum,Erkek,1985.0,Lise (Lise),0.0,,0.0,70.0,600.0
65882009,Kontrol,Usak,,,,,,,,
64356036,Deney,Kocaeli,Erkek,1992.0,Lise (Lise),0.0,,,,
62617011,Kontrol,Kayseri,Erkek,1986.0,Lise (Lise),0.0,,,,
65434001,Kontrol,Gaziantep,Erkek,1980.0,Lise (Lise),0.0,,0.0,72.0,500.0
64356004,Kontrol,Kocaeli,Erkek,1991.0,Meslek Yuksekokulu,1.0,0.0,0.0,90.0,1000.0
67288015,Kontrol,Ankara,Erkek,1984.0,Universite - Lisans Derecesi,0.0,,0.0,30.0,450.0
65473001,Kontrol,Tekirdag,Kadin,1984.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,96.0,900.0
65240068,Deney,Kayseri,Kadin,1982.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
68158024,Kontrol,Ankara,Kadin,1989.0,2 Yillik Yuksek Ogrenim,0.0,,,,
68386029,Deney,Istanbul,Kadin,1989.0,Lise (Lise),0.0,,,,
64296041,Deney,Manisa,Erkek,1985.0,Meslek Yuksekokulu,0.0,,1.0,48.0,650.0
65984078,Deney,Hatay,Kadin,1973.0,Ilkokul (5 Yil),0.0,,,,
68386013,Kontrol,Istanbul,Kadin,1987.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
68097025,Kontrol,Ankara,Kadin,1985.0,Meslek Yuksekokulu,0.0,,1.0,8.0,606.0
67786021,Kontrol,Istanbul,Erkek,1966.0,Lise (Lise),0.0,,1.0,60.0,1000.0
67843042,Deney,Istanbul,Kadin,1973.0,Universite - Lisans Derecesi,0.0,,1.0,40.0,1500.0
67034040,Kontrol,Ankara,Kadin,1992.0,Lise (Lise),0.0,,,,
64392023,Deney,Sakarya,Erkek,1969.0,Meslek Yuksekokulu,0.0,,,,
64357079,Deney,Trabzon,,,,,,,,
64260049,Deney,Bayburt,Kadin,1974.0,Lise (Lise),0.0,,,,
68386019,Kontrol,Istanbul,Kadin,1983.0,Meslek Yuksekokulu,0.0,,0.0,54.0,9998.0
62617002,Kontrol,Kayseri,Kadin,1981.0,Universite - Lisans Derecesi,0.0,,1.0,60.0,600.0
68386016,Kontrol,Istanbul,Kadin,1992.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,84.0,1000.0
68096025,Deney,Ankara,Erkek,1985.0,Universite - Lisans Derecesi,0.0,,,,
65240078,Deney,Kayseri,,,,,,,,
64353002,Kontrol,Kocaeli,Erkek,1976.0,Meslek Yuksekokulu,1.0,0.0,1.0,48.0,600.0
66542019,Kontrol,Usak,Erkek,1983.0,Meslek Yuksekokulu,0.0,,1.0,60.0,740.0
68386014,Kontrol,Istanbul,Kadin,1988.0,Ilkokul (5 Yil),0.0,,0.0,72.0,500.0
65240059,Kontrol,Kayseri,Erkek,1987.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,72.0,425.0
67034018,Kontrol,Ankara,Kadin,1991.0,Lise (Lise),0.0,,,,
64346036,Deney,Kocaeli,,,,,,,,
66303009,Kontrol,Usak,Erkek,1990.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,20.0,200.0
68158059,Deney,Ankara,,,,,,,,
68441039,Deney,Istanbul,Kadin,1970.0,Ilkokul (5 Yil),0.0,,1.0,60.0,750.0
68302015,Kontrol,Hatay,Kadin,1990.0,Lise (Lise),0.0,,,,
65480010,Kontrol,Kirikkale,Erkek,1988.0,Meslek Yuksekokulu,0.0,,,,
68405002,Kontrol,Istanbul,Kadin,1974.0,Ilkokul (5 Yil),0.0,,,,
64300040,Deney,Manisa,Erkek,1970.0,Ilkokul (5 Yil),0.0,,1.0,84.0,1000.0
64281020,Kontrol,Izmir,Kadin,1984.0,Universite - Lisans Derecesi,0.0,,0.0,40.0,500.0
68441027,Deney,Istanbul,Kadin,1969.0,Ilkokul (5 Yil),0.0,,1.0,48.0,450.0
67034007,Kontrol,Ankara,,,,,,,,
65211027,Deney,Denizli,Kadin,1981.0,Meslek Yuksekokulu,1.0,0.0,1.0,8.0,200.0
64174030,Deney,Istanbul,Kadin,1984.0,Meslek Yuksekokulu,0.0,,1.0,50.0,1000.0
65882025,Deney,Usak,Kadin,1982.0,Ilkokul (5 Yil),0.0,,,,
67703031,Deney,Ankara,Kadin,1979.0,Lise (Lise),0.0,,,,
